(PDH-CSV 4.0) (,\\jyseong\processor(_total)\% processor time,\\jyseong\logicaldisk(c:)\disk reads/sec,\\jyseong\logicaldisk(c:)\disk writes/sec,\\jyseong\logicaldisk(c:)\disk read bytes/sec,\\jyseong\logicaldisk(c:)\disk write bytes/sec,\\jyseong\mssql$hekaton:databases(confluence)\log bytes flushed/sec
06/10/2016 12:13:46.485,0.567724338,0,2.913778296,0,9945.696583,0
06/10/2016 12:13:47.515,0.883370639,0,1.942465049,0,5967.25263,0
06/10/2016 12:13:48.544,0.693996388,0,1.942642374,0,6465.11382,0
06/10/2016 12:13:49.574,0.883370639,0,3.884581031,0,22375.18674,0
06/10/2016 12:13:50.603,0.63085554,0,2.913872478,0,10443.31896,0
06/10/2016 12:13:51.633,2.272266812,0,2.913986332,0,10443.72701,0
06/10/2016 12:13:52.663,0.63085554,0,1.9420105,0,6463.010944,0
06/10/2016 12:13:53.692,1.640954785,0,1.943022662,0,6963.79322,0
06/10/2016 12:13:54.722,0.630845828,0,2.913367486,0,10938.72379,0
06/10/2016 12:13:55.751,1.009642757,0,2.913993578,0,10941.07455,0
06/10/2016 12:13:56.781,0.757108233,0,1.942520934,0,6961.995027,0
06/10/2016 12:13:57.811,0.883380352,0,1.942674116,0,6962.544033,0
06/10/2016 12:13:58.840,0.693977031,0,1.942422965,0,7458.904185,0
06/10/2016 12:13:59.870,0.693986743,0,5.827393077,0,27349.89817,0
06/10/2016 12:14:00.899,1.388439551,0,1.942011879,0,7457.325616,87996.44227
06/10/2016 12:14:01.929,1.009633045,0,1.943313327,0,7462.323176,0
06/10/2016 12:14:02.959,0.757117946,0,2.913587881,0,11436.80363,0
06/10/2016 12:14:03.988,1.830348393,0,1.942583722,0,7956.822925,0
06/10/2016 12:14:05.018,0.820249149,0,2.913612716,0,11934.15769,0
06/10/2016 12:14:06.063,0.870176458,0,1.913365375,0,7837.144578,0
06/10/2016 12:14:07.093,0.820249149,0,2.91401635,0,11935.81097,0
06/10/2016 12:14:08.122,1.262167568,0,1.942564402,0,7956.743791,0
06/10/2016 12:14:09.152,0.757108233,0,1.942513344,0,8453.818074,0
06/10/2016 12:14:10.181,0.820258782,0,4.856335108,0,24367.14704,0
06/10/2016 12:14:11.211,0.567714625,0,2.913778296,0,8453.842096,0
06/10/2016 12:14:12.241,0.820249149,0,1.942532663,0,4475.595256,0
06/10/2016 12:14:13.270,0.757108233,0,1.942420205,0,4475.336153,0
06/10/2016 12:14:14.300,1.893479596,0,1.942614082,0,4973.092051,0
06/10/2016 12:14:15.329,0.693986743,0,5.827448961,0,24863.78223,87520.51346
06/10/2016 12:14:16.359,0.946501842,0,2.913890073,0,5470.342963,0
06/10/2016 12:14:17.389,0.693986743,0,1.942411237,0,4972.572766,0
06/10/2016 12:14:18.418,0.820239436,0,2.914005999,0,8951.826428,0
06/10/2016 12:14:19.448,0.693986743,0,1.942605802,0,5470.377939,0
06/10/2016 12:14:20.478,1.07277396,0,2.913499926,0,9447.509092,8950.271771
06/10/2016 12:14:21.507,1.704095534,0,1.942255337,0,5469.391029,0
06/10/2016 12:14:22.537,0.883370639,0,1.942939137,0,5471.316611,0
06/10/2016 12:14:23.566,1.76721719,0,4.856524856,0,77082.76251,0
06/10/2016 12:14:24.596,2.335407728,1.942351219,2.913526829,127293.9295,69613.8677,0
06/10/2016 12:14:25.641,0.683609615,0,4.784262054,0,21555.97111,0
06/10/2016 12:14:26.686,0.994563921,0,3.826961038,0,10286.87127,0
06/10/2016 12:14:27.716,0.820258782,0,1.942555432,0,5967.530288,0
06/10/2016 12:14:28.746,1.13589545,0,1.942587172,0,6464.930108,0
06/10/2016 12:14:29.760,0.640561056,0,1.972257243,0,6563.672104,0
06/10/2016 12:14:30.774,0.768765894,0,3.944958351,0,14643.6854,88872.02172
06/10/2016 12:14:31.788,0.832878206,0,1.972484155,0,6564.427268,0
06/10/2016 12:14:32.802,0.896970794,0,1.972419419,0,6564.211827,0
06/10/2016 12:14:33.816,1.025185557,0,1.972417997,0,7069.1461,0
06/10/2016 12:14:34.830,1.409790536,0,1.972386697,0,7069.033923,0
06/10/2016 12:14:35.844,0.704663443,0,5.917260392,0,27266.73589,0
06/10/2016 12:14:36.858,0.832878206,0,1.97242511,0,7069.171595,0
06/10/2016 12:14:37.872,0.640560993,0,1.972341884,0,7068.873313,0
06/10/2016 12:14:38.886,1.089288007,0,2.958707025,0,11613.91131,0
06/10/2016 12:14:39.900,0.640570855,0,1.972410883,0,7574.057791,0
06/10/2016 12:14:40.914,1.025165934,0,2.958599252,0,11613.48826,0
06/10/2016 12:14:41.928,0.704673305,0,1.972352554,0,7573.833807,0
06/10/2016 12:14:42.942,1.089278145,0,1.972490558,0,7574.363742,0
06/10/2016 12:14:43.956,1.409800259,0,2.958620593,0,12118.50995,0
06/10/2016 12:14:44.970,1.217492908,0,2.958094639,0,12116.35564,0
06/10/2016 12:14:45.984,1.473892992,0,1.972755238,0,8080.405455,88884.46
06/10/2016 12:14:46.998,1.153390457,0,4.930911615,0,28275.81957,0
06/10/2016 12:14:48.012,4.9995572,0,1.97247135,0,8079.242649,0
06/10/2016 12:14:49.041,4.923796753,0,4.856445505,0,17902.80071,0
06/10/2016 12:14:50.086,1.865218755,0,1.913418929,0,4408.517212,0
06/10/2016 12:14:51.116,1.388429839,0,3.885240585,0,11438.14828,0
06/10/2016 12:14:52.146,1.577833294,0,19.42298103,0,81048.21526,0
06/10/2016 12:14:53.175,0.883370639,0,1.942658245,0,4475.884596,0
06/10/2016 12:14:54.205,1.009642757,0,1.942529213,0,4972.874786,0
06/10/2016 12:14:55.234,0.946501842,0,2.912314602,0,8946.630457,0
06/10/2016 12:14:56.264,0.63085554,0,1.943244278,0,4974.70535,0
06/10/2016 12:14:57.294,0.820239436,0,7.770862084,0,32824.12144,0
06/10/2016 12:14:58.323,0.504593135,0,2.913818659,0,8951.25092,0
06/10/2016 12:14:59.353,0.883370639,0,1.942517484,0,5470.129235,0
06/10/2016 12:15:00.382,0.693986743,0,1.942588552,0,5470.329362,88519.87513
06/10/2016 12:15:01.412,0.946501842,0,1.942482297,0,5470.030148,0
06/10/2016 12:15:02.442,0.757117946,0,2.913798995,0,9448.478873,0
06/10/2016 12:15:03.471,0.946511462,0,2.913638587,0,9447.958724,0
06/10/2016 12:15:04.501,1.07277396,0,1.942656865,0,5967.841888,0
06/10/2016 12:15:05.530,0.757117946,0,1.942580962,0,5967.608715,0
06/10/2016 12:15:06.560,0.883370639,0,1.942443662,0,5967.186929,0
06/10/2016 12:15:07.590,0.883380352,0,4.856269562,0,25858.66416,0
06/10/2016 12:15:08.619,1.262167568,0,1.942092565,0,5966.10836,0
06/10/2016 12:15:09.649,0.883370639,0,1.942967438,0,6466.195635,0
06/10/2016 12:15:10.678,0.883380352,0,1.942551292,0,6464.810701,0
06/10/2016 12:15:11.708,0.757108233,0,3.885017029,0,11934.77231,0
06/10/2016 12:15:12.738,0.63085554,0,2.913711027,0,10442.74032,0
06/10/2016 12:15:13.767,0.820239436,0,2.913428531,0,9944.502718,0
06/10/2016 12:15:14.781,1.345697808,0,3.945114865,0,12119.39287,0
06/10/2016 12:15:15.811,1.514692379,0,2.913952175,0,10940.9191,87527.3528
06/10/2016 12:15:16.840,0.63085554,0,11.65493104,0,43263.10401,0
06/10/2016 12:15:17.870,0.630845828,0,4.856574883,0,22876.41033,0
06/10/2016 12:15:18.900,0.504593086,0,4.856102255,0,17901.53535,0
06/10/2016 12:15:19.929,1.009642757,0,1.942578892,0,7459.502945,0
06/10/2016 12:15:20.959,1.514692379,0,1.942504375,0,7459.2168,0
06/10/2016 12:15:21.988,0.757117946,0,1.942565092,0,7459.449953,0
06/10/2016 12:15:23.018,0.757108233,0,5.827496566,0,27350.38388,0
06/10/2016 12:15:24.048,0.820249149,0,1.942576132,0,7459.492346,497.2994898
06/10/2016 12:15:25.077,1.072764247,0,1.942366396,0,7955.932757,0
06/10/2016 12:15:26.122,1.740831292,0,2.870226804,0,11756.44899,0
06/10/2016 12:15:27.152,0.63085554,0,2.914101231,0,11936.15864,0
06/10/2016 12:15:28.182,0.820249069,0,4.856298885,0,23869.68028,0
06/10/2016 12:15:29.211,0.693986743,0,2.913136779,0,11932.20825,0
06/10/2016 12:15:30.241,0.946501842,0,1.942966748,0,8455.791287,88537.10877
06/10/2016 12:15:31.270,1.199036365,0,1.942552672,0,4475.641357,178031.0673
06/10/2016 12:15:32.300,0.820249149,0,1.942520244,0,4475.566642,0
06/10/2016 12:15:33.330,0.630845828,0,2.913746213,0,8453.749014,0
06/10/2016 12:15:34.359,0.946511554,0,2.91379382,0,8951.174615,0
06/10/2016 12:15:35.389,1.704085987,0,2.913776226,0,8951.120566,0
06/10/2016 12:15:36.418,0.820249149,0,1.942584412,0,4973.016094,0
06/10/2016 12:15:37.448,0.630845828,0,1.942402958,0,4972.551573,0
06/10/2016 12:15:38.478,1.451561176,0,4.856602484,0,24865.80472,0
06/10/2016 12:15:39.507,0.504593086,0,13.59744852,0,35306.74633,0
06/10/2016 12:15:40.537,0.946511554,0,2.913752423,0,9448.327856,0
06/10/2016 12:15:41.566,1.009642757,0,1.942543013,0,5470.201124,0
06/10/2016 12:15:42.596,0.820239436,0,4.856366156,0,21383.55146,0
06/10/2016 12:15:43.626,1.07277396,0,3.885137084,0,13427.03376,0
06/10/2016 12:15:44.655,1.451561176,0,1.942594072,0,5967.648989,0
06/10/2016 12:15:45.700,1.305508659,0,3.826892753,0,17634.3218,86702.0822
06/10/2016 12:15:46.730,0.883370639,0,1.942520934,0,5967.424309,0
06/10/2016 12:15:47.775,0.745817626,0,2.870340286,0,9797.428177,0
06/10/2016 12:15:48.805,0.757108233,0,2.913762772,0,9945.643595,0
06/10/2016 12:15:49.850,0.807997078,0,1.913568225,0,6368.355054,0
06/10/2016 12:15:50.880,1.009633045,0,6.79744467,0,26350.77979,0
06/10/2016 12:15:51.894,1.986732173,0,1.972708273,0,6565.173134,505.013318
06/10/2016 12:15:52.908,0.961073245,0,5.91759973,0,26763.33105,0
06/10/2016 12:15:53.922,0.961083107,0,1.972413728,0,6564.192888,0
06/10/2016 12:15:54.936,1.345688079,0,1.972400924,0,7069.084912,0
06/10/2016 12:15:55.950,1.089288007,0,2.958530965,0,11108.2976,0
06/10/2016 12:15:56.964,0.832868344,0,1.972496249,0,7069.426557,0
06/10/2016 12:15:57.978,0.640560993,0,1.972376739,0,7068.998231,0
06/10/2016 12:15:58.992,0.896980656,0,1.972355399,0,7068.92175,0
06/10/2016 12:16:00.006,1.089288007,0,1.972474907,0,7574.303642,0
06/10/2016 12:16:01.020,1.602097906,0,3.94479758,0,15652.9568,89878.26807
06/10/2016 12:16:02.034,0.896970794,0,1.972415863,0,7574.076912,0
06/10/2016 12:16:03.048,0.896980656,0,1.97241444,0,7574.071449,0
06/10/2016 12:16:04.062,0.832878206,0,1.972406615,0,7574.041401,0
06/10/2016 12:16:05.076,1.217483046,0,3.944329571,0,15651.09974,0
06/10/2016 12:16:06.090,1.089278253,0,2.958994101,0,12120.03984,0
06/10/2016 12:16:07.104,0.768775756,0,1.972375316,0,8078.849294,0
06/10/2016 12:16:08.118,0.832868344,0,1.972389543,0,8078.907567,0
06/10/2016 12:16:09.132,0.832878206,0,6.903587478,0,36356.26411,0
06/10/2016 12:16:10.146,0.832868344,0,1.972420131,0,8583.972409,0
06/10/2016 12:16:11.160,1.153380709,0,1.972273601,0,4544.118378,0
06/10/2016 12:16:12.174,0.832868344,0,1.972552452,0,4544.76085,0
06/10/2016 12:16:13.188,0.640570855,0,1.972405192,0,4544.421563,0
06/10/2016 12:16:14.202,0.832868344,0,5.917298806,0,24742.19874,0
06/10/2016 12:16:15.216,1.025185557,0,1.972276446,0,5049.027703,89367.79034
06/10/2016 12:16:16.230,1.153380709,0,3.945008149,0,9594.259819,0
06/10/2016 12:16:17.244,0.704663443,0,1.972457122,0,5049.490232,0
06/10/2016 12:16:18.258,1.089288007,0,1.972400924,0,5049.346366,0
06/10/2016 12:16:19.272,0.640560993,0,2.958466948,0,9088.410464,0
06/10/2016 12:16:20.286,0.896980656,0,1.972508343,0,5554.583494,0
06/10/2016 12:16:21.300,1.281595358,0,2.958590716,0,9593.723495,0
06/10/2016 12:16:22.314,0.640551194,0,1.972387409,0,5554.242943,0
06/10/2016 12:16:23.328,0.961083107,0,1.972428667,0,5554.359126,0
06/10/2016 12:16:24.342,0.704663443,0,4.931041435,0,25751.87079,0
06/10/2016 12:16:25.356,1.217492908,0,2.957622187,0,10095.3504,0
06/10/2016 12:16:26.370,1.281595358,0,1.973071951,0,6061.277035,0
06/10/2016 12:16:27.384,1.089278253,0,1.972432935,0,6059.313977,0
06/10/2016 12:16:28.398,0.768765894,0,1.97241444,0,6059.257159,0
06/10/2016 12:16:29.412,0.704673305,0,3.944790467,0,14138.12903,0
06/10/2016 12:16:30.426,0.768765894,0,1.97241444,0,6564.195256,89878.98119
06/10/2016 12:16:31.440,0.961083107,0,1.972400213,0,6564.147908,0
06/10/2016 12:16:32.454,0.832858564,0,1.972429378,0,6564.244971,0
06/10/2016 12:16:33.468,0.640570855,0,1.972405904,0,6564.166847,0
06/10/2016 12:16:34.482,0.832868344,0,5.917260392,0,26761.79633,504.9395534
06/10/2016 12:16:35.496,1.473902709,0,2.958182107,0,11106.98775,0
06/10/2016 12:16:36.510,1.281595358,0,2.9590464,0,11110.23288,0
06/10/2016 12:16:37.524,0.640560993,0,1.972401635,0,7069.087462,0
06/10/2016 12:16:38.538,0.76876597,0,1.972427244,0,7069.179243,0
06/10/2016 12:16:39.552,0.768765894,0,2.958596051,0,11613.4757,0
06/10/2016 12:16:40.566,0.704673305,0,1.972413017,0,7574.065986,0
06/10/2016 12:16:41.580,0.832868344,0,2.958649403,0,11613.68512,0
06/10/2016 12:16:42.594,0.768775756,0,1.972408038,0,7574.046864,0
06/10/2016 12:16:43.608,0.704653651,0,1.972331926,0,7573.754596,0
06/10/2016 12:16:44.622,0.896980656,0,4.931169482,0,28277.29828,0
06/10/2016 12:16:45.636,1.409800259,0,1.972314855,0,8078.601646,89369.53071
06/10/2016 12:16:46.650,1.153390457,0,1.972482021,0,8079.286358,0
06/10/2016 12:16:47.664,0.896970794,0,1.972454988,0,8079.17563,0
06/10/2016 12:16:48.678,0.704663513,0,1.9723177,0,8078.6133,0
06/10/2016 12:16:49.692,2.755951715,0,3.945059372,0,16663.93079,0
06/10/2016 12:16:50.721,4.860675263,0,1.942476088,0,4475.464906,0
06/10/2016 12:16:51.782,4.90151837,0,4.713565637,0,14480.07364,0
06/10/2016 12:16:52.812,0.630845828,0,3.884988052,0,11934.68329,0
06/10/2016 12:16:53.841,0.820249149,0,1.942521624,0,4475.569821,0
06/10/2016 12:16:54.871,0.883380352,0,20.39532523,0,89506.34159,0
06/10/2016 12:16:55.901,1.262157856,0,1.942562332,0,4972.95957,0
06/10/2016 12:16:56.930,1.262167568,0,10.68310624,0,40774.50293,0
06/10/2016 12:16:57.960,0.883380352,0,1.942620293,0,4973.107949,0
06/10/2016 12:16:58.989,0.693986676,0,1.942438832,0,4972.643411,0
06/10/2016 12:17:00.019,1.135905163,0,6.77753563,0,33213.79747,0
06/10/2016 12:17:01.064,0.621420667,0,1.919701414,0,5405.879181,87476.95402
06/10/2016 12:17:02.094,0.946511554,0,1.942502995,0,5470.088434,0
06/10/2016 12:17:03.123,0.883380352,0,1.94194568,0,5468.519036,0
06/10/2016 12:17:04.153,0.630845828,0,1.94313588,0,5471.870637,0
06/10/2016 12:17:05.183,0.820249149,0,2.913743109,0,9945.576477,0
06/10/2016 12:17:06.212,1.830348393,0,1.942577512,0,5967.598116,0
06/10/2016 12:17:07.242,0.820239436,0,1.941981538,0,5965.767283,0
06/10/2016 12:17:08.271,0.757127585,0,1.942845958,0,5968.422782,0
06/10/2016 12:17:09.301,0.883370639,0,3.885494532,0,13925.6124,0
06/10/2016 12:17:10.331,1.07277396,0,1.942414686,0,6464.356076,0
06/10/2016 12:17:11.360,0.693986743,0,1.942523004,0,6464.716556,0
06/10/2016 12:17:12.390,1.072764247,0,1.942540253,0,6464.773961,0
06/10/2016 12:17:13.419,0.693986743,0,1.942449181,0,6464.470874,0
06/10/2016 12:17:14.449,0.757108233,0,2.913921124,0,10443.49331,0
06/10/2016 12:17:15.479,0.693986743,0,1.942563712,0,6962.148344,88021.44692
06/10/2016 12:17:16.508,1.577823582,0,2.913901458,0,7459.587733,0
06/10/2016 12:17:17.538,0.820239436,0,1.942430554,0,6961.671104,0
06/10/2016 12:17:18.567,0.946511554,0,1.942546463,0,6962.086522,0
06/10/2016 12:17:19.597,0.630845828,0,2.913767947,0,10940.22738,0
06/10/2016 12:17:20.627,0.757127585,0,1.942530593,0,7459.317478,0
06/10/2016 12:17:21.656,1.262167568,0,3.885102585,0,15416.08706,0
06/10/2016 12:17:22.686,0.883370639,0,1.942482987,0,7459.13467,0
06/10/2016 12:17:23.715,1.262167568,0,1.942494716,0,7459.179709,0
06/10/2016 12:17:24.745,0.820249149,0,2.913932509,0,11438.15641,0
06/10/2016 12:17:25.775,0.567714625,0,4.855079694,0,23863.68771,0
06/10/2016 12:17:26.804,1.956610798,0,1.942873566,0,7958.010125,0
06/10/2016 12:17:27.834,0.63085554,0,2.913940789,0,11935.50147,0
06/10/2016 12:17:28.863,0.820239436,0,2.913320927,0,11932.96252,0
06/10/2016 12:17:29.893,0.820249149,0,1.942831464,0,7957.837676,0
06/10/2016 12:17:30.923,1.009633045,0,5.827597989,0,28345.43662,87522.75167
06/10/2016 12:17:31.952,0.567724338,0,1.942525074,0,4475.577769,0
06/10/2016 12:17:32.982,0.883380266,0,1.942585102,0,4475.716075,0
06/10/2016 12:17:34.011,0.757117946,0,1.942336733,0,4475.143832,0
06/10/2016 12:17:35.041,1.199036365,0,2.913935614,0,8454.298528,0
06/10/2016 12:17:36.071,1.325298771,0,2.913833148,0,8951.295432,0
06/10/2016 12:17:37.116,1.118932248,0,1.913592999,0,4898.798077,0
06/10/2016 12:17:38.145,0.567724338,0,1.942492646,0,4972.781174,0
06/10/2016 12:17:39.175,0.757108233,0,1.942313279,0,4972.321994,0
06/10/2016 12:17:40.205,0.757117946,0,2.91412711,0,8952.198482,0
06/10/2016 12:17:41.234,1.199045961,0,5.827419984,0,25360.93177,0
06/10/2016 12:17:42.264,0.757108233,0,1.94245953,0,5469.966035,0
06/10/2016 12:17:43.293,0.820249149,0,2.914010139,0,9449.163545,0
06/10/2016 12:17:44.323,0.693977031,0,1.942416756,0,5469.845585,0
06/10/2016 12:17:45.353,1.325298771,0,1.942628573,0,5470.442061,87527.07298
06/10/2016 12:17:46.382,2.146004407,0,2.912068556,0,9939.860671,0
06/10/2016 12:17:47.412,1.07277396,0,1.943622038,0,5970.806902,0
06/10/2016 12:17:48.457,0.994563921,0,2.870307145,0,9797.315053,0
06/10/2016 12:17:49.487,0.883370639,0,1.942528523,0,5967.447624,0
06/10/2016 12:17:50.516,1.199045961,0,1.942515414,0,5967.407352,0
06/10/2016 12:17:51.546,1.07277396,0,4.856159173,0,26355.34706,0
06/10/2016 12:17:52.560,1.922610189,0,1.972473484,0,6564.391755,0
06/10/2016 12:17:53.574,0.832878206,0,1.972496249,0,6564.467517,0
06/10/2016 12:17:54.588,0.704663443,0,1.972395233,0,6564.131337,0
06/10/2016 12:17:55.602,0.704663443,0,2.958533099,0,10603.38263,0
06/10/2016 12:17:56.616,1.986732173,0,2.95866114,0,11108.78636,0
06/10/2016 12:17:57.630,0.768756108,0,1.972457833,0,7069.288875,0
06/10/2016 12:17:58.644,0.640570855,0,1.972208168,0,7068.394075,0
06/10/2016 12:17:59.658,0.768765894,0,1.972595141,0,7069.780984,0
06/10/2016 12:18:00.672,0.961083107,0,2.958615257,0,11108.61409,88868.91269
06/10/2016 12:18:01.686,0.832868344,0,5.917236917,0,27771.56526,0
06/10/2016 12:18:02.700,0.768775756,0,1.972399501,0,7574.014086,0
06/10/2016 12:18:03.714,0.768756108,0,2.958615257,0,11613.55109,0
06/10/2016 12:18:04.728,0.640570855,0,1.972345441,0,7573.806492,0
06/10/2016 12:18:05.742,0.768765894,0,1.972493403,0,8079.33298,0
06/10/2016 12:18:06.756,1.858517411,0,2.958619526,0,12118.50558,0
06/10/2016 12:18:07.770,0.640570855,0,1.972361801,0,8078.793936,0
06/10/2016 12:18:08.784,0.961073339,0,2.958641933,0,12118.59736,0
06/10/2016 12:18:09.798,0.832868344,0,1.972324813,0,8078.642434,0
06/10/2016 12:18:10.812,0.704673305,0,1.972536801,0,8584.480156,0
06/10/2016 12:18:11.826,1.281585496,0,4.931041435,0,24741.9935,0
06/10/2016 12:18:12.840,0.640570855,0,2.958610989,0,8583.916684,0
06/10/2016 12:18:13.854,0.704653651,0,1.972373182,0,4544.347811,0
06/10/2016 12:18:14.868,0.896980656,0,1.972420842,0,4544.45762,0
06/10/2016 12:18:15.882,0.704663443,0,2.958660073,0,9089.003745,89880.14815
06/10/2016 12:18:16.896,1.73031251,0,3.9447549,0,9593.643917,0
06/10/2016 12:18:17.910,0.704673305,0,1.972445029,0,5049.459273,0
06/10/2016 12:18:18.924,0.768765894,0,1.972397367,0,5049.337261,0
06/10/2016 12:18:19.938,0.832868426,0,1.972243018,0,5048.942126,9088.095827
06/10/2016 12:18:20.952,1.409800259,0,2.958941804,0,9594.861957,0
06/10/2016 12:18:21.966,1.538005159,0,4.930915172,0,21711.80569,0
06/10/2016 12:18:22.980,1.473902709,0,1.972420842,0,5554.337091,0
06/10/2016 12:18:23.994,0.704663443,0,2.95862166,0,9593.823835,0
06/10/2016 12:18:25.008,0.704663513,0,1.972404481,0,5554.291018,0
06/10/2016 12:18:26.022,0.704663443,0,1.972408038,0,6059.237492,0
06/10/2016 12:18:27.036,1.922619861,0,2.958631263,0,10098.79471,0
06/10/2016 12:18:28.050,0.704673305,0,1.972413017,0,6059.252788,0
06/10/2016 12:18:29.064,0.704663443,0,2.958584314,0,10098.63446,0
06/10/2016 12:18:30.078,1.345688079,0,1.972447163,0,6059.357684,95939.82999
06/10/2016 12:18:31.092,0.832878206,0,1.972400213,0,6564.147908,6564.147908
06/10/2016 12:18:32.106,0.704663443,0,4.931030764,0,26761.69016,0
06/10/2016 12:18:33.120,0.896980656,0,1.972381718,0,6564.086357,0
06/10/2016 12:18:34.134,0.704663443,0,1.972439338,0,6564.278115,0
06/10/2016 12:18:35.148,0.640561056,0,2.958600319,0,10603.62354,0
06/10/2016 12:18:36.162,1.153380596,0,2.958594984,0,11108.53797,0
06/10/2016 12:18:37.176,2.371346875,0,4.931014759,0,23227.05192,0
06/10/2016 12:18:38.190,0.768765894,0,1.972430801,0,7069.191991,0
06/10/2016 12:18:39.204,0.896980656,0,2.95856084,0,11108.40977,0
06/10/2016 12:18:40.218,0.640560993,0,1.97245072,0,7069.263379,0
06/10/2016 12:18:41.232,0.704663513,0,1.972420131,0,7574.093302,1009.879107
06/10/2016 12:18:42.246,4.93545475,0,2.958616325,0,11613.55528,1009.874372
06/10/2016 12:18:43.260,2.948268928,0,1.972347575,0,7573.814687,0
06/10/2016 12:18:44.274,4.614942498,0,2.958558706,0,11613.32911,0
06/10/2016 12:18:45.288,2.371346875,0,2.958789193,0,11614.23385,89884.07064
06/10/2016 12:18:46.302,0.640551194,0,1.972378873,0,8078.863862,0
06/10/2016 12:18:47.316,1.858517411,0,4.931126799,0,28277.05352,0
06/10/2016 12:18:48.330,1.153390457,0,1.972381007,0,8078.872603,0
06/10/2016 12:18:49.344,1.60210761,0,1.972431512,0,8079.079475,0
06/10/2016 12:18:50.358,0.640560993,0,1.972395233,0,8583.864056,9088.797235
06/10/2016 12:18:51.372,1.025175796,0,1.972393099,0,4544.393701,0
06/10/2016 12:18:52.386,4.93545475,0,3.944872984,0,12623.59355,0
06/10/2016 12:18:53.400,4.743147399,0,3.944833148,0,11613.58879,0
06/10/2016 12:18:54.430,3.913697509,0,2.913759667,0,8453.788048,0
06/10/2016 12:18:55.475,0.870186025,0,14.35155581,0,55354.90752,0
06/10/2016 12:18:56.504,0.946511462,0,1.942527833,0,4972.871253,0
06/10/2016 12:18:57.550,1.616453397,0,20.09122913,0,88171.79411,0
06/10/2016 12:18:58.579,2.903588552,0,1.942563712,0,4972.963103,994.5926206
06/10/2016 12:18:59.609,3.850566306,0,1.942540253,0,4972.903047,0
06/10/2016 12:19:00.638,1.072764247,0,2.913492682,0,9447.485605,88010.78695
06/10/2016 12:19:01.668,0.946511554,0,4.856407555,0,17405.36468,0
06/10/2016 12:19:02.698,0.757117946,0,2.914043263,0,9449.270953,0
06/10/2016 12:19:03.727,2.587922826,0,1.942583722,0,5470.315761,0
06/10/2016 12:19:04.772,0.745817626,0,1.913440351,0,5388.248029,0
06/10/2016 12:19:05.802,0.693977031,0,2.913815554,0,9945.823757,0
06/10/2016 12:19:06.832,0.820249149,0,7.769887792,0,29836.36912,0
06/10/2016 12:19:07.861,1.956610798,0,4.856305784,0,21880.57134,0
06/10/2016 12:19:08.891,1.009642757,0,2.913697573,0,9945.42105,0
06/10/2016 12:19:09.920,0.820239436,0,1.94245332,0,5967.2166,0
06/10/2016 12:19:10.950,0.883380352,0,1.942668596,0,6465.201087,0
06/10/2016 12:19:11.980,2.966719755,0,1.942592002,0,6464.946182,3481.124867
06/10/2016 12:19:13.009,3.408638174,0,1.942176706,0,6463.564079,0
06/10/2016 12:19:14.039,0.757127585,0,2.914034982,0,10443.90137,0
06/10/2016 12:19:15.068,0.883370639,0,1.942725873,0,6465.391704,88526.13256
06/10/2016 12:19:16.098,0.567714625,0,1.942420205,0,6961.634016,0
06/10/2016 12:19:17.128,0.883380352,0,2.913867303,0,7459.500295,0
06/10/2016 12:19:18.157,1.640954785,0,2.913640656,0,10939.74945,0
06/10/2016 12:19:19.187,1.009642757,0,2.913690329,0,10939.93596,0
06/10/2016 12:19:20.216,0.883370639,0,1.942745196,0,6962.798781,0
06/10/2016 12:19:21.246,1.640954785,0,1.942505755,0,7459.222099,0
06/10/2016 12:19:22.276,0.693986743,0,1.942509205,0,7459.235346,0
06/10/2016 12:19:23.305,0.820239436,0,8.741012001,0,40278.5833,0
06/10/2016 12:19:24.335,0.693986743,0,1.942516794,0,7459.264489,0
06/10/2016 12:19:25.364,0.820239436,0,1.942716211,0,7460.030251,0
06/10/2016 12:19:26.394,0.820258782,0,1.942403648,0,7956.085343,0
06/10/2016 12:19:27.424,1.640954785,0,1.942625123,0,7956.992503,0
06/10/2016 12:19:28.453,2.651063741,0,3.884547921,0,15911.10829,994.4442679
06/10/2016 12:19:29.483,2.019742001,0,2.914056719,0,11935.97632,0
06/10/2016 12:19:30.512,0.63085554,0,1.942534733,0,7956.622266,88020.13382
06/10/2016 12:19:31.542,1.072764247,0,1.942474018,0,8453.646926,0
06/10/2016 12:19:32.572,0.63085554,0,1.941929131,0,4474.204719,0
06/10/2016 12:19:33.601,0.820239436,0,4.857981234,0,24375.40664,0
06/10/2016 12:19:34.631,1.325298771,0,1.942537493,0,4475.606384,1491.868795
06/10/2016 12:19:35.660,2.335407728,0,1.942442282,0,4972.652242,0
06/10/2016 12:19:36.690,0.693977031,0,1.942514034,0,4972.835928,0
06/10/2016 12:19:37.720,1.830348393,0,2.913838323,0,8951.311329,0
06/10/2016 12:19:38.749,1.325308355,0,2.913918018,0,8951.556153,1491.926025
06/10/2016 12:19:39.779,2.146014119,0,5.827152996,0,20884.51634,0
06/10/2016 12:19:40.808,0.757108233,0,1.942342941,0,5469.637723,0
06/10/2016 12:19:41.838,0.946511554,0,1.942802477,0,5470.931775,0
06/10/2016 12:19:42.868,1.388429974,0,2.913854883,0,9448.6601,1491.8937
06/10/2016 12:19:43.897,1.956610798,0,4.856259213,0,21383.08056,0
